A_out,U_out,Lambda_out,Gamma1_out,Gamma2_out
33.580604553222656,23.87632942199707,0.014929099939763546,0.9999268054962158,1.722375236568041e-05
18.080610275268555,17.123184204101562,0.006868251599371433,0.9994267225265503,1.0453960385348182e-05
34.68915557861328,24.78900146484375,0.0028523120563477278,7.628572348039597e-05,0.9999109506607056
81.3121566772461,72.12633514404297,0.008034449070692062,4.5596756535815075e-05,0.9993188381195068
60.754478454589844,54.972496032714844,0.004987549968063831,2.298617982887663e-05,0.9999610185623169
18.503021240234375,16.377037048339844,0.0032793786376714706,0.9999148845672607,0.00010443427163409069
55.628639221191406,54.12818145751953,1.2761228390445467e-05,0.003376745618879795,0.9861328601837158
63.069480895996094,34.883270263671875,0.035196516662836075,9.347164450446144e-06,0.9999780654907227
39.400489807128906,37.834049224853516,0.004822685848921537,3.374684354184865e-07,0.02982293628156185
80.0557861328125,28.293148040771484,0.06818278133869171,1.0747139640443493e-06,7.665825023650541e-07
79.81689453125,52.29098129272461,0.0557095892727375,5.853596121596638e-06,0.9999650716781616
70.87841796875,70.4448013305664,0.004874571226537228,8.929674777391483e-07,0.8137955665588379
25.16946792602539,20.678592681884766,0.045679859817028046,3.4603751828399254e-06,1.8461648778611561e-06
78.11829376220703,68.72393035888672,0.04465889558196068,8.696201803104486e-06,1.5032985629659379e-06
48.22079086303711,26.539793014526367,0.19999714195728302,0.14755307137966156,7.759815161989536e-06
35.52159118652344,33.03385925292969,0.008790427818894386,5.937644345976878e-06,6.281650826167606e-07
63.07731246948242,59.905216217041016,0.00031338745611719787,0.00027440208941698074,0.9735619425773621
59.00096130371094,38.7921142578125,0.019167765974998474,0.23353034257888794,0.062029238790273666
65.3884048461914,54.424564361572266,0.027699926868081093,4.332987828092882e-06,0.17288510501384735
87.44377136230469,66.48906707763672,0.09260200709104538,1.0961819896238012e-07,9.42201765496975e-08
95.41739654541016,3.8426828384399414,0.19999480247497559,0.9999372959136963,0.9999279975891113
62.09967803955078,46.978084564208984,0.043087609112262726,0.9999773502349854,5.398950975177286e-07
82.64092254638672,23.12881851196289,0.07432035356760025,0.999996542930603,3.343611751915887e-06
64.0166244506836,38.85488510131836,0.027819979935884476,0.11545337736606598,0.25768283009529114
62.291744232177734,54.249000549316406,0.012424793094396591,0.999990701675415,0.035053182393312454
85.72137451171875,59.4658203125,0.025513431057333946,6.175163491661806e-08,9.706505466056115e-08
75.21776580810547,23.782556533813477,0.05944136530160904,1.6268442777800374e-05,0.9999657869338989
45.36643981933594,42.72351837158203,0.004729710053652525,1.6095007595140487e-05,0.9999517202377319
64.92339324951172,46.02283477783203,0.01306540984660387,0.9999927282333374,8.752670510148164e-06
35.29300308227539,30.32697296142578,0.12812386453151703,6.257649829422007e-07,6.823311196058057e-07
77.0068588256836,40.760101318359375,0.030164284631609917,5.617372877964044e-08,1.249087375754243e-07
74.4637680053711,62.61237335205078,0.007128529250621796,1.7665588529780507e-05,0.9999655485153198
39.660648345947266,32.43180847167969,0.024076061323285103,2.593179488030728e-06,1.1199123264304944e-06
111.93821716308594,89.01956176757812,0.014332394115626812,1.139658138527011e-06,8.097827958408743e-06
114.36502838134766,102.45805358886719,0.008188123814761639,0.02372351847589016,0.057009290903806686
24.92780876159668,19.97283172607422,0.06845539063215256,3.3540934509801446e-06,4.6134477997838985e-06
74.3373031616211,57.14162826538086,0.024710481986403465,4.0148586322175106e-07,1.1388551683921833e-06
47.468135833740234,27.441516876220703,0.19999933242797852,0.005662592593580484,2.6940535917674424e-06
86.294189453125,74.38733673095703,0.005317227449268103,2.1099144760228228e-06,7.676968039049825e-07
74.73761749267578,49.24520492553711,0.08591748028993607,0.8849422335624695,0.9998692274093628
97.08124542236328,24.217018127441406,0.19990867376327515,0.7480824589729309,3.641903094830923e-05
120.13400268554688,110.9039306640625,0.00042068780749104917,0.999958872795105,1.592882654222194e-05
73.24085235595703,57.59502410888672,0.10134316980838776,1.7035218036198785e-07,1.3445017543745053e-07
55.73320007324219,37.667076110839844,0.03312259912490845,9.58469712486476e-08,4.2038969638724666e-08
111.91641998291016,110.2514877319336,0.0001579580712132156,3.168172270306968e-06,0.9999827146530151
70.16556549072266,52.325931549072266,0.03005826473236084,0.9999680519104004,3.389676203369163e-05
69.10895538330078,27.85494613647461,0.0744522213935852,3.6495370636657753e-07,3.3832560575319803e-07
90.29467010498047,65.02167510986328,0.005042770877480507,0.999967098236084,0.1681395024061203
51.13302230834961,50.09529113769531,3.967068187193945e-05,3.6848206946160644e-05,0.9998366832733154
23.85593605041504,23.85593605041504,0.03134068474173546,2.6480779524717946e-07,6.464643433901074e-07
61.649349212646484,38.01197814941406,0.054342515766620636,0.1557958573102951,4.557208740152419e-06
64.69405364990234,62.27215576171875,0.015338271856307983,3.42153782639798e-07,2.955744946575578e-07
86.72503662109375,40.42585754394531,0.017454301938414574,0.060374703258275986,0.5640439987182617
54.89669418334961,9.884937286376953,0.14553402364253998,7.446149993484141e-06,0.9999841451644897
83.47545623779297,27.724721908569336,0.19999662041664124,0.12115702778100967,1.4899818552294164e-06
58.71177291870117,30.857988357543945,0.07042495906352997,1.5064835679368116e-05,0.9999808073043823
87.78567504882812,52.32807159423828,0.05187790468335152,7.1165472945722286e-06,0.9999854564666748
80.31720733642578,64.77079772949219,0.053199078887701035,7.812587199396148e-08,1.720836593221975e-07
39.302757263183594,33.86970138549805,0.017167001962661743,4.7230050768121146e-06,0.9999821186065674
81.7341079711914,61.344844818115234,0.018740827217698097,0.999783456325531,0.9996040463447571
40.27105712890625,39.837623596191406,0.01933862641453743,6.034025545886834e-07,3.116455673080054e-06
43.00975036621094,43.00975036621094,0.003653554944321513,3.4093500289600343e-06,0.9999923706054688
30.898326873779297,28.672578811645508,0.002762299031019211,0.999862790107727,0.35109418630599976
41.926361083984375,31.33881187438965,0.006394022610038519,5.43704891242669e-06,0.9999598264694214
37.1918830871582,27.09991455078125,0.030521467328071594,3.9953101804712787e-07,3.8986485151326633e-07
80.6505126953125,40.85575866699219,0.1999984085559845,1.3189007859182311e-06,0.043495118618011475
83.24504852294922,73.91564178466797,0.055263686925172806,0.9999384880065918,5.060341550233716e-07
55.40835189819336,40.250736236572266,0.022987375035881996,4.1834271542029455e-05,0.999988317489624
50.898345947265625,43.26177978515625,0.016216520220041275,9.667022823123261e-06,0.9999604225158691
63.076351165771484,58.372013092041016,0.028322478756308556,0.8491343259811401,0.999988317489624
85.2242660522461,38.90998077392578,0.043335579335689545,7.95263986219652e-07,2.276296697800717e-07
129.34066772460938,58.9423713684082,0.0021746873389929533,1.1952734894293826e-05,0.9999786615371704
32.099708557128906,32.099708557128906,0.06840603798627853,1.676022179708525e-06,1.3876905313736643e-06
56.816524505615234,46.76307678222656,0.0018567806109786034,0.2475096881389618,0.9999805688858032
74.34616088867188,69.2789077758789,0.013758542016148567,3.0321672284117085e-07,7.014125458226772e-07
60.39117431640625,43.74330520629883,0.008972802199423313,1.429368012395571e-06,0.1144600659608841
26.785200119018555,26.785200119018555,0.04801556095480919,1.257895632988948e-06,1.2396061492836452e-06
50.39053726196289,42.806907653808594,0.009259204380214214,8.644786248623859e-06,0.9999449253082275
79.82977294921875,30.963130950927734,0.19995829463005066,0.8599354028701782,0.22926554083824158
57.30859375,41.3380012512207,0.11011799424886703,8.739473287278088e-07,5.004153535992373e-07
61.0750617980957,45.45986557006836,0.037436701357364655,3.687243406602647e-06,0.9999918937683105
55.1472282409668,55.1472282409668,0.014320793561637402,7.429093966493383e-05,2.703878180909669e-06
98.22005462646484,22.534971237182617,0.18962311744689941,5.255706128082238e-05,0.16802653670310974
30.480026245117188,21.67477798461914,0.010581287555396557,2.447002407279797e-05,0.9998527765274048
67.44074249267578,44.800228118896484,0.01594097726047039,0.9999257326126099,1.9795670596067794e-06
49.95883560180664,33.43252944946289,0.024134818464517593,0.3257502019405365,4.738664756587241e-06
58.04121780395508,46.450923919677734,0.020653072744607925,0.8154134750366211,8.613794307166245e-06
72.25098419189453,55.95491409301758,0.03415750712156296,1.093185773015648e-07,8.886233615612582e-08
47.158294677734375,45.294612884521484,0.041805449873209,4.5343742272052623e-07,2.0171216874587117e-07
60.893192291259766,50.425559997558594,0.03600054606795311,4.941723091178574e-06,0.9999889135360718
42.649757385253906,31.513996124267578,0.03240882605314255,3.650793871656788e-07,1.2419663164564554e-07
36.5792236328125,25.900867462158203,0.13064202666282654,8.805615152596147e-07,1.1240661024203291e-06
57.110008239746094,31.784650802612305,0.032272450625896454,0.3864818811416626,6.483303877757862e-06
23.593109130859375,23.593109130859375,0.10290565341711044,2.6371528747404227e-06,3.0555981993529713e-06
93.29142761230469,39.384918212890625,0.19999897480010986,0.1693490594625473,0.9999762773513794
52.57379150390625,49.63454818725586,1.0649876536206193e-08,0.0032785015646368265,0.005566861946135759
93.6957015991211,89.11773681640625,0.0043453979305922985,0.9999855756759644,2.328312348254258e-06
70.9216079711914,60.828697204589844,0.02874745987355709,6.560813403666543e-08,3.126091741023629e-08
53.63397979736328,37.541385650634766,0.03425343707203865,0.13404829800128937,1.0131034287041984e-06
65.7849349975586,40.40635299682617,0.04066859185695648,1.5378462194348685e-05,0.9999675750732422
76.3932113647461,63.9224853515625,0.19999957084655762,0.1393178254365921,1.4177588525399187e-07
25.05719566345215,24.04246711730957,0.01152561791241169,7.4659956226241775e-06,0.03642300143837929
59.949989318847656,55.700401306152344,0.002442367374897003,3.2260434181807796e-06,0.298019140958786
6.906806945800781,6.906806945800781,0.015846973285079002,1.6671143612256856e-06,1.0417774319648743e-05
46.333900451660156,26.048452377319336,5.852248463611431e-09,0.002681399928405881,0.004738194867968559
35.11785125732422,22.14864158630371,0.06644224375486374,4.803044248546939e-06,0.06612136214971542
98.84205627441406,86.48824310302734,0.006549063604325056,1.8788020383908588e-07,0.2325364202260971
30.618223190307617,28.966259002685547,0.004851860459893942,4.854000508203171e-06,0.9999750852584839
44.083492279052734,30.439199447631836,0.04553837329149246,1.8331173805563594e-06,0.013444986194372177
43.05973815917969,37.054866790771484,0.004035661928355694,1.8684986571315676e-05,0.9929479360580444
61.320682525634766,46.94497299194336,0.015859665349125862,1.245690327777993e-06,0.9999680519104004
78.1554183959961,68.21723175048828,0.06484288722276688,2.9007492230448406e-07,3.2391099580308946e-07
55.4658203125,27.953664779663086,0.03824618086218834,2.906683221226558e-06,0.6925188302993774
64.27532196044922,56.042781829833984,0.03543376922607422,0.19803090393543243,4.553025064524263e-06
70.42603302001953,55.1136360168457,0.1480293571949005,4.877875880993088e-07,4.6459075520033366e-07
73.5243911743164,19.280715942382812,0.1999984085559845,0.9999830722808838,0.9999866485595703
97.20372772216797,39.2751579284668,0.033921610563993454,8.470228749501985e-06,0.052685048431158066
58.607025146484375,27.89283561706543,0.19999754428863525,0.03301117569208145,3.024769966941676e-06
75.29486083984375,41.214744567871094,0.05082196742296219,3.158532490488142e-05,0.99993896484375
34.131221771240234,24.76142120361328,0.03416284918785095,5.151017035132099e-07,1.8184013583777414e-07
91.13311004638672,34.474884033203125,0.09242423623800278,2.65578393054966e-07,1.9534066098003677e-07
72.15213775634766,51.75161361694336,0.041589438915252686,1.4446204943396879e-07,4.088429932380677e-07
87.62578582763672,86.8591537475586,0.00372257805429399,0.21334123611450195,9.605980721971719e-08
63.91664123535156,44.6297607421875,0.008036966435611248,0.9997715353965759,7.050769909255905e-06
50.53530502319336,38.30199432373047,0.022920656949281693,0.9999808073043823,3.4271656659257133e-06
59.12217712402344,24.079492568969727,0.15627720952033997,2.3152088033384643e-06,5.809571916870482e-07
40.66891860961914,38.66718673706055,0.011865289881825447,0.08084295690059662,9.009741575027874e-07
17.126800537109375,15.826594352722168,0.07786016911268234,1.8991725028172368e-06,1.510479478383786e-06
101.55908966064453,74.835205078125,0.004170818720012903,7.98250130173983e-06,0.9998456239700317
102.38557434082031,17.855859756469727,0.0049011725932359695,0.9981797933578491,3.850946814054623e-05
45.70002365112305,36.01262283325195,0.003409483702853322,0.9999537467956543,3.623427983256988e-05
92.1091537475586,7.803813934326172,0.0715194046497345,2.3943503038026392e-06,1.0059943633677904e-06
79.55302429199219,66.1821060180664,0.010390634648501873,0.9999926090240479,4.63416836282704e-06
85.54561614990234,63.105072021484375,0.12357307970523834,2.031124495260883e-07,1.1684219458629741e-07
77.80819702148438,61.529884338378906,0.06400544196367264,3.029383890407189e-07,3.028032153906679e-07
32.43690872192383,30.65376091003418,0.010327276773750782,0.9994144439697266,0.022417956963181496
75.55532836914062,57.049739837646484,0.09362534433603287,2.199211394326994e-06,1.3373918363868142e-06
30.764995574951172,27.15478515625,0.06167538836598396,2.882242824853165e-06,4.130828529014252e-05
95.34072875976562,29.17291831970215,0.13700762391090393,1.3685234989679884e-06,5.404488661042706e-07
24.288421630859375,21.084047317504883,0.03480177000164986,2.4274470433738315e-06,1.9140404674544698e-06
55.21171188354492,43.93571472167969,0.025646215304732323,0.9999786615371704,9.411898645339534e-06
24.038795471191406,17.99125862121582,0.007202770560979843,0.00010237548121949658,0.9998797178268433
94.07628631591797,47.62609100341797,0.10340613126754761,4.4559939738064713e-07,1.9166658660196845e-07
46.70125961303711,42.51624298095703,0.01523999311029911,8.245868343692564e-08,1.1917181552689726e-07
70.71444702148438,55.60904312133789,0.12281151860952377,4.574372383103764e-07,1.685603194800933e-07
75.16246032714844,33.30712127685547,0.19999979436397552,0.010597753338515759,0.03301088511943817
96.22430419921875,33.7009162902832,0.19999949634075165,0.0658285990357399,2.6104391963599483e-06
37.85287857055664,36.82388687133789,0.017702609300613403,7.503484084736556e-06,0.9999860525131226
8.87974739074707,8.87974739074707,0.009687510319054127,3.567655585356988e-05,0.29861980676651
31.885543823242188,18.743553161621094,0.02153252623975277,0.9999595880508423,8.74667148309527e-06
84.79814147949219,41.107479095458984,0.0883481577038765,7.740265317579542e-08,5.199354404794576e-07
8.37343978881836,6.447136878967285,0.01628071255981922,0.013506284914910793,0.9989709854125977
68.23477935791016,47.902462005615234,0.19999979436397552,0.029931554570794106,3.0418286769418046e-06
38.946712493896484,33.4089241027832,0.06462094932794571,1.0870900268855621e-06,1.5645013036191813e-06
86.74159240722656,55.824745178222656,0.023275192826986313,0.4332829713821411,0.41535428166389465
24.255773544311523,24.255773544311523,0.00889696553349495,2.074908661597874e-05,0.9999659061431885
72.3646469116211,39.64140319824219,0.11004921048879623,3.3631056339800125e-07,2.2115582964943314e-07
81.08734893798828,53.54222106933594,0.04531858488917351,3.93528580389102e-07,0.010674700140953064
39.65983200073242,33.43981170654297,0.008856438100337982,0.9980800151824951,0.999922513961792
77.38900756835938,54.66498947143555,0.004053731914609671,0.9998548030853271,0.9999796152114868
48.86159896850586,38.55453109741211,0.007141228299587965,0.9999877214431763,5.955207143415464e-06
92.76496124267578,31.839275360107422,0.1999979317188263,0.06349775940179825,1.0974314363920712e-06
41.50520324707031,33.15867614746094,0.19999681413173676,0.0002229760430054739,0.14654339849948883
50.453956604003906,26.811843872070312,0.013838826678693295,4.300777436583303e-05,0.9998873472213745
40.41923904418945,28.799468994140625,0.06482023000717163,2.415000608380069e-07,4.913916313853406e-07
60.73979949951172,56.82786178588867,0.00218079867772758,0.9999978542327881,9.003514378491673e-07
98.28257751464844,97.68296813964844,0.00047163767158053815,3.698734144563787e-05,0.9994838237762451
181.47962951660156,181.21664428710938,0.0007542187813669443,0.9994522929191589,5.5086043175833765e-06
95.82621002197266,81.8219985961914,0.19988512992858887,0.9992480874061584,0.5895109176635742
83.43714904785156,51.021854400634766,0.05912667512893677,4.7079709020181326e-07,0.024017568677663803
64.6098403930664,54.566864013671875,0.08571866154670715,1.0737632010204834e-06,4.929622150484647e-07
7.869586944580078,7.869586944580078,0.06819327920675278,5.978110493742861e-06,6.554467745445436e-06
49.50538635253906,44.740966796875,0.08794690668582916,0.015584399923682213,9.803532066143816e-07
141.48431396484375,134.51266479492188,0.005070437677204609,0.12153927981853485,1.4869752931190305e-06
41.721920013427734,32.60892105102539,0.008992879651486874,2.178753311454784e-05,0.9999188184738159
81.76653289794922,18.142536163330078,0.04310368001461029,0.9998799562454224,0.5527670979499817
63.7117805480957,52.006813049316406,0.03703583404421806,0.00043265210115350783,8.485024409310427e-06
66.01519775390625,40.7833137512207,0.06248907372355461,1.2086145943612792e-05,8.245464755418652e-07
50.69949722290039,38.02805709838867,0.018494365736842155,3.0783976399106905e-06,0.999994158744812
88.67171478271484,45.31351089477539,0.028752578422427177,2.748702172539197e-05,0.11267673224210739
72.9386978149414,52.228397369384766,0.046664945781230927,2.840338879650517e-07,1.677101522545854e-06
29.63695526123047,28.29749870300293,0.04118700325489044,6.092984676797641e-07,5.401572025220958e-07
52.63771438598633,26.12743377685547,0.04570504277944565,7.652890587905858e-08,3.807522119814166e-08
62.22177505493164,39.707366943359375,0.05468643456697464,1.191211325135555e-07,9.812364965000597e-08
73.15824127197266,40.576438903808594,0.08160270750522614,1.4677298167953268e-06,4.6986414758976025e-07
53.02153015136719,42.343360900878906,0.008786295540630817,0.9999251365661621,0.00010508359264349565
56.80732345581055,54.948509216308594,2.0561364166837848e-08,0.002131284913048148,0.0006978804594837129
100.46981811523438,89.17945098876953,0.0032564576249569654,9.798297924135113e-07,1.9257329313404625e-06
74.31793212890625,48.63037872314453,0.0788702592253685,4.0033378354564775e-06,1.086815245798789e-06
79.4675064086914,31.058135986328125,0.067898228764534,2.904939947256935e-06,0.9999644756317139
37.20855712890625,35.35948944091797,0.08207371085882187,5.837712819811713e-07,6.084861183808243e-07
41.96866226196289,31.320178985595703,0.05354351922869682,5.124094286657055e-07,9.449884146306431e-07
70.12826538085938,58.911556243896484,0.004805144853889942,1.3225707107267226e-07,0.27513518929481506
82.87401580810547,49.62208557128906,0.07672826945781708,1.2942949467742437e-07,1.5627699667675188e-07
87.94345092773438,45.119991302490234,0.057256024330854416,4.016653747385135e-06,0.9999915361404419
47.82884216308594,47.82884216308594,0.011391512118279934,1.528826828689489e-06,1.7205526603447652e-07
56.25691223144531,50.47986602783203,0.015276375226676464,3.807232133112848e-06,1.3554116549130413e-06
57.50395965576172,40.11814498901367,0.19999943673610687,3.3490363421151415e-05,0.004552382510155439
20.508695602416992,9.93863296508789,0.007897104136645794,6.860430585220456e-05,0.9994290471076965
96.10176086425781,40.54518127441406,0.19999805092811584,0.10970932245254517,4.620434992830269e-06
72.6350326538086,36.763858795166016,0.10551068931818008,3.516228446187597e-07,7.200409157803733e-08
47.510623931884766,37.309818267822266,0.013401597738265991,2.4182732886401936e-05,0.21693913638591766
65.4040756225586,65.4040756225586,0.02637832798063755,6.999557626841124e-06,0.9999797344207764
25.418907165527344,25.418907165527344,0.05389295890927315,7.978376288519939e-07,3.0111821160971886e-06
36.561920166015625,26.478069305419922,0.0029660107102245092,4.5657525333808735e-06,0.9999856948852539
71.19444274902344,46.78225326538086,0.13282416760921478,2.293715397172491e-06,3.013917194039095e-06
64.77507019042969,57.02592849731445,0.0165772195905447,0.9999821186065674,2.5820530936471187e-05
90.77313995361328,25.951335906982422,0.05571567639708519,2.4968683192128083e-06,5.967209517621086e-07
73.2379379272461,67.91600799560547,0.0026801570784300566,1.8172990166931413e-05,0.5384419560432434
96.07901763916016,21.971214294433594,0.18071967363357544,7.304200266844418e-07,9.102332683141867e-07
44.14320755004883,43.17953872680664,0.005029359366744757,1.5745174096082337e-05,0.9916320443153381
56.61259078979492,43.17146301269531,0.014322486706078053,1.0351877790526487e-06,0.21670277416706085
66.9806137084961,41.526649475097656,0.040766652673482895,1.0455593013602993e-07,1.1880550943033086e-07
45.94042205810547,23.049270629882812,0.040479715913534164,0.9999765157699585,7.4090039561269805e-06
76.77987670898438,66.387451171875,0.017246220260858536,5.87875911151059e-06,0.9999828338623047
99.1534423828125,11.666555404663086,0.17254184186458588,0.9785478115081787,0.00357276969589293
48.9486198425293,45.16478729248047,0.002274935832247138,0.9999957084655762,6.226130722097878e-07
73.74929809570312,35.78066635131836,0.1999950259923935,0.13289253413677216,1.229950044034922e-06
27.003314971923828,24.943702697753906,0.026288175955414772,5.3647803724743426e-05,0.9998825788497925
74.53661346435547,33.705047607421875,0.01948302984237671,0.9996640682220459,0.16169323027133942
48.86056900024414,26.414936065673828,0.05195983871817589,0.00014196839765645564,0.9997178912162781
50.774269104003906,41.02028274536133,0.15259423851966858,1.4445997464918037e-07,1.1837506264100739e-07
95.79216766357422,34.732261657714844,0.09230412542819977,9.500410669716075e-06,2.6498159968468826e-06
58.458526611328125,52.378578186035156,0.025873124599456787,9.078197535927757e-07,6.059318025108951e-07
69.21745300292969,50.53048324584961,0.014257940463721752,3.87549050628877e-07,5.143516546013416e-07
62.54206848144531,51.58375930786133,0.1999908685684204,0.04530123248696327,3.921838924725307e-06
37.07936096191406,32.29447937011719,0.089993916451931,4.1471142253612925e-07,3.3566396950845956e-07
25.400712966918945,17.30595588684082,0.17945797741413116,3.0684352623211453e-06,1.6918711480684578e-06
49.76810836791992,42.42770004272461,9.937632050593947e-09,0.004988483153283596,0.00330387894064188
107.28568267822266,96.33993530273438,0.0052369022741913795,1.31392800994945e-06,0.3201625943183899
95.96345520019531,13.417577743530273,0.1999974548816681,0.9999755620956421,0.9999709129333496
50.38132858276367,19.49432373046875,3.763823031022184e-08,0.0006729025044478476,0.00800325907766819
80.85236358642578,31.186391830444336,0.004415381234139204,2.9384591471171007e-06,0.9999909400939941
96.99240112304688,39.07070541381836,0.0009721083915792406,2.6357341994298622e-05,0.999849796295166
62.995601654052734,43.531654357910156,0.009776576422154903,7.2363268373010214e-06,0.9998565912246704
99.97370910644531,98.93588256835938,0.0008195875561796129,1.5270128642441705e-05,0.9998316764831543
42.229732513427734,24.95846176147461,0.020389597862958908,2.3745875296299346e-05,0.9998685121536255
52.91687774658203,52.751922607421875,0.10959567129611969,2.655112893990008e-06,1.2793103678632178e-06
47.08300018310547,32.09658432006836,0.11460278183221817,2.002586370508652e-06,1.5999673905753298e-06
62.633792877197266,38.83628463745117,0.056268204003572464,3.1465729989577085e-05,0.9999383687973022
